Id,Tag,Weight
108,O,1.2846318901855864
110,O,1.2846318901855864
111,O,1.2846318901855864
113,O,1.2846318901855864
114,O,1.2846318901855864
115,O,1.2846318901855864
116,O,1.2846318901855864
118,O,1.2846318901855864
119,O,1.2846318901855864
121,O,1.2846318901855864
122,O,1.2846318901855864
124,B-LOCAL,6.3568532379661455
125,I-LOCAL,7.191650935589117
126,I-LOCAL,7.191650935589117
127,I-LOCAL,7.191650935589117
128,O,1.2846318901855864
129,B-TEMPO,5.805356574469227
130,I-TEMPO,4.961169136496416
131,I-TEMPO,4.961169136496416
132,I-TEMPO,4.961169136496416
133,I-TEMPO,4.961169136496416
134,O,1.2846318901855864
136,O,1.2846318901855864
137,O,1.2846318901855864
138,O,1.2846318901855864
139,O,1.2846318901855864
141,O,1.2846318901855864
142,O,1.2846318901855864
143,O,1.2846318901855864
144,O,1.2846318901855864
145,O,1.2846318901855864
147,O,1.2846318901855864
148,O,1.2846318901855864
149,O,1.2846318901855864
151,O,1.2846318901855864
152,O,1.2846318901855864
153,O,1.2846318901855864
155,O,1.2846318901855864
156,O,1.2846318901855864
157,O,1.2846318901855864
158,O,1.2846318901855864
159,O,1.2846318901855864
161,O,1.2846318901855864
162,O,1.2846318901855864
163,O,1.2846318901855864
165,O,1.2846318901855864
166,O,1.2846318901855864
167,O,1.2846318901855864
168,O,1.2846318901855864
170,O,1.2846318901855864
171,O,1.2846318901855864
173,O,1.2846318901855864
174,O,1.2846318901855864
176,O,1.2846318901855864
177,O,1.2846318901855864
179,O,1.2846318901855864
180,O,1.2846318901855864
182,O,1.2846318901855864
183,O,1.2846318901855864
184,O,1.2846318901855864
185,O,1.2846318901855864
187,O,1.2846318901855864
188,O,1.2846318901855864
189,O,1.2846318901855864
191,O,1.2846318901855864
192,O,1.2846318901855864
193,O,1.2846318901855864
194,O,1.2846318901855864
196,O,1.2846318901855864
197,O,1.2846318901855864
199,O,1.2846318901855864
200,O,1.2846318901855864
201,O,1.2846318901855864
203,O,1.2846318901855864
204,O,1.2846318901855864
205,O,1.2846318901855864
206,O,1.2846318901855864
207,O,1.2846318901855864
209,O,1.2846318901855864
210,O,1.2846318901855864
211,O,1.2846318901855864
212,O,1.2846318901855864
213,O,1.2846318901855864
215,O,1.2846318901855864
216,O,1.2846318901855864
217,O,1.2846318901855864
219,B-LOCAL,6.3568532379661455
220,O,1.2846318901855864
221,B-TEMPO,5.805356574469227
222,I-TEMPO,4.961169136496416
223,I-TEMPO,4.961169136496416
224,I-TEMPO,4.961169136496416
225,I-TEMPO,4.961169136496416
226,O,1.2846318901855864
228,B-LOCAL,6.3568532379661455
229,O,1.2846318901855864
230,B-TEMPO,5.805356574469227
231,I-TEMPO,4.961169136496416
232,I-TEMPO,4.961169136496416
233,I-TEMPO,4.961169136496416
234,I-TEMPO,4.961169136496416
235,O,1.2846318901855864
237,O,1.2846318901855864
238,O,1.2846318901855864
239,O,1.2846318901855864
240,O,1.2846318901855864
242,O,1.2846318901855864
243,O,1.2846318901855864
244,O,1.2846318901855864
245,O,1.2846318901855864
247,O,1.2846318901855864
248,O,1.2846318901855864
249,O,1.2846318901855864
250,O,1.2846318901855864
252,O,1.2846318901855864
253,O,1.2846318901855864
254,O,1.2846318901855864
255,O,1.2846318901855864
257,O,1.2846318901855864
258,O,1.2846318901855864
260,O,1.2846318901855864
261,O,1.2846318901855864
262,O,1.2846318901855864
263,O,1.2846318901855864
265,O,1.2846318901855864
266,O,1.2846318901855864
267,O,1.2846318901855864
268,O,1.2846318901855864
270,O,1.2846318901855864
271,O,1.2846318901855864
273,O,1.2846318901855864
274,O,1.2846318901855864
276,O,1.2846318901855864
277,O,1.2846318901855864
279,O,1.2846318901855864
280,O,1.2846318901855864
281,O,1.2846318901855864
282,O,1.2846318901855864
283,O,1.2846318901855864
285,O,1.2846318901855864
286,O,1.2846318901855864
287,O,1.2846318901855864
289,O,1.2846318901855864
290,O,1.2846318901855864
291,B-TEMPO,5.805356574469227
292,I-TEMPO,4.961169136496416
293,O,1.2846318901855864
295,B-TEMPO,5.805356574469227
296,O,1.2846318901855864
297,O,1.2846318901855864
299,O,1.2846318901855864
300,O,1.2846318901855864
301,B-TEMPO,5.805356574469227
302,I-TEMPO,4.961169136496416
303,O,1.2846318901855864
305,B-TEMPO,5.805356574469227
306,O,1.2846318901855864
307,O,1.2846318901855864
309,O,1.2846318901855864
310,O,1.2846318901855864
311,B-TEMPO,5.805356574469227
312,I-TEMPO,4.961169136496416
313,O,1.2846318901855864
315,B-TEMPO,5.805356574469227
316,O,1.2846318901855864
317,O,1.2846318901855864
319,O,1.2846318901855864
320,O,1.2846318901855864
321,O,1.2846318901855864
323,O,1.2846318901855864
324,O,1.2846318901855864
326,O,1.2846318901855864
327,O,1.2846318901855864
328,O,1.2846318901855864
330,O,1.2846318901855864
331,O,1.2846318901855864
332,O,1.2846318901855864
334,O,1.2846318901855864
335,O,1.2846318901855864
337,O,1.2846318901855864
338,O,1.2846318901855864
339,O,1.2846318901855864
341,O,1.2846318901855864
342,O,1.2846318901855864
343,O,1.2846318901855864
344,O,1.2846318901855864
346,O,1.2846318901855864
347,O,1.2846318901855864
349,O,1.2846318901855864
350,O,1.2846318901855864
351,O,1.2846318901855864
352,O,1.2846318901855864
353,O,1.2846318901855864
355,O,1.2846318901855864
356,O,1.2846318901855864
358,O,1.2846318901855864
359,O,1.2846318901855864
361,O,1.2846318901855864
362,O,1.2846318901855864
364,O,1.2846318901855864
365,O,1.2846318901855864
367,O,1.2846318901855864
368,O,1.2846318901855864
369,O,1.2846318901855864
370,B-ORGANIZACAO,5.599757332805926
371,I-ORGANIZACAO,5.28372003459902
372,I-ORGANIZACAO,5.28372003459902
373,O,1.2846318901855864
375,O,1.2846318901855864
376,O,1.2846318901855864
378,O,1.2846318901855864
379,O,1.2846318901855864
380,O,1.2846318901855864
381,O,1.2846318901855864
383,O,1.2846318901855864
384,O,1.2846318901855864
386,O,1.2846318901855864
387,O,1.2846318901855864
388,O,1.2846318901855864
389,O,1.2846318901855864
390,O,1.2846318901855864
392,O,1.2846318901855864
393,O,1.2846318901855864
395,O,1.2846318901855864
396,O,1.2846318901855864
398,O,1.2846318901855864
399,O,1.2846318901855864
401,O,1.2846318901855864
402,O,1.2846318901855864
404,O,1.2846318901855864
405,O,1.2846318901855864
406,O,1.2846318901855864
407,B-ORGANIZACAO,5.599757332805926
408,I-ORGANIZACAO,5.28372003459902
409,I-ORGANIZACAO,5.28372003459902
410,O,1.2846318901855864
412,O,1.2846318901855864
413,O,1.2846318901855864
415,O,1.2846318901855864
416,O,1.2846318901855864
417,O,1.2846318901855864
418,O,1.2846318901855864
420,O,1.2846318901855864
421,O,1.2846318901855864
422,O,1.2846318901855864
423,O,1.2846318901855864
425,B-LEGISLACAO,5.059286992454939
426,I-LEGISLACAO,3.34057869211184
427,I-LEGISLACAO,3.34057869211184
428,I-LEGISLACAO,3.34057869211184
429,O,1.2846318901855864
431,O,1.2846318901855864
432,O,1.2846318901855864
433,O,1.2846318901855864
435,O,1.2846318901855864
436,O,1.2846318901855864
437,O,1.2846318901855864
438,O,1.2846318901855864
439,O,1.2846318901855864
441,O,1.2846318901855864
442,O,1.2846318901855864
444,O,1.2846318901855864
445,B-ORGANIZACAO,5.599757332805926
446,O,1.2846318901855864
448,O,1.2846318901855864
449,O,1.2846318901855864
451,O,1.2846318901855864
452,O,1.2846318901855864
454,O,1.2846318901855864
455,O,1.2846318901855864
457,B-LOCAL,6.3568532379661455
458,I-LOCAL,7.191650935589117
459,I-LOCAL,7.191650935589117
460,I-LOCAL,7.191650935589117
461,O,1.2846318901855864
462,B-TEMPO,5.805356574469227
463,I-TEMPO,4.961169136496416
464,I-TEMPO,4.961169136496416
465,I-TEMPO,4.961169136496416
466,I-TEMPO,4.961169136496416
467,O,1.2846318901855864
469,O,1.2846318901855864
470,O,1.2846318901855864
471,O,1.2846318901855864
472,O,1.2846318901855864
474,O,1.2846318901855864
475,O,1.2846318901855864
477,O,1.2846318901855864
478,O,1.2846318901855864
479,O,1.2846318901855864
481,O,1.2846318901855864
482,O,1.2846318901855864
484,O,1.2846318901855864
485,O,1.2846318901855864
487,O,1.2846318901855864
488,O,1.2846318901855864
490,O,1.2846318901855864
491,O,1.2846318901855864
492,O,1.2846318901855864
494,O,1.2846318901855864
495,O,1.2846318901855864
496,O,1.2846318901855864
498,O,1.2846318901855864
499,O,1.2846318901855864
500,B-TEMPO,5.805356574469227
501,O,1.2846318901855864
503,O,1.2846318901855864
504,O,1.2846318901855864
505,B-TEMPO,5.805356574469227
506,I-TEMPO,4.961169136496416
507,I-TEMPO,4.961169136496416
508,I-TEMPO,4.961169136496416
509,I-TEMPO,4.961169136496416
510,O,1.2846318901855864
512,O,1.2846318901855864
513,O,1.2846318901855864
515,O,1.2846318901855864
516,O,1.2846318901855864
517,B-TEMPO,5.805356574469227
518,O,1.2846318901855864
520,O,1.2846318901855864
521,O,1.2846318901855864
522,B-TEMPO,5.805356574469227
523,I-TEMPO,4.961169136496416
524,I-TEMPO,4.961169136496416
525,I-TEMPO,4.961169136496416
526,I-TEMPO,4.961169136496416
527,O,1.2846318901855864
529,O,1.2846318901855864
530,O,1.2846318901855864
532,O,1.2846318901855864
533,O,1.2846318901855864
535,O,1.2846318901855864
536,O,1.2846318901855864
538,O,1.2846318901855864
539,O,1.2846318901855864
541,O,1.2846318901855864
542,O,1.2846318901855864
544,O,1.2846318901855864
545,O,1.2846318901855864
547,O,1.2846318901855864
548,O,1.2846318901855864
550,O,1.2846318901855864
551,O,1.2846318901855864
553,O,1.2846318901855864
554,O,1.2846318901855864
556,O,1.2846318901855864
557,O,1.2846318901855864
559,O,1.2846318901855864
560,O,1.2846318901855864
562,O,1.2846318901855864
563,O,1.2846318901855864
565,O,1.2846318901855864
566,O,1.2846318901855864
568,O,1.2846318901855864
569,O,1.2846318901855864
570,O,1.2846318901855864
571,O,1.2846318901855864
572,O,1.2846318901855864
574,O,1.2846318901855864
575,O,1.2846318901855864
576,O,1.2846318901855864
577,O,1.2846318901855864
578,O,1.2846318901855864
580,O,1.2846318901855864
581,O,1.2846318901855864
583,O,1.2846318901855864
584,O,1.2846318901855864
586,O,1.2846318901855864
587,O,1.2846318901855864
589,O,1.2846318901855864
590,O,1.2846318901855864
591,O,1.2846318901855864
592,O,1.2846318901855864
594,O,1.2846318901855864
595,O,1.2846318901855864
596,O,1.2846318901855864
597,O,1.2846318901855864
598,O,1.2846318901855864
600,O,1.2846318901855864
601,O,1.2846318901855864
602,O,1.2846318901855864
603,O,1.2846318901855864
605,O,1.2846318901855864
606,O,1.2846318901855864
607,O,1.2846318901855864
608,O,1.2846318901855864
610,B-LEGISLACAO,5.059286992454939
611,I-LEGISLACAO,3.34057869211184
612,I-LEGISLACAO,3.34057869211184
613,O,1.2846318901855864
615,O,1.2846318901855864
616,O,1.2846318901855864
617,O,1.2846318901855864
619,O,1.2846318901855864
620,O,1.2846318901855864
621,O,1.2846318901855864
622,O,1.2846318901855864
624,O,1.2846318901855864
625,O,1.2846318901855864
627,O,1.2846318901855864
628,O,1.2846318901855864
630,O,1.2846318901855864
631,O,1.2846318901855864
632,O,1.2846318901855864
634,B-JURISPRUDENCIA,5.556460527052602
635,I-JURISPRUDENCIA,4.489414704352328
636,I-JURISPRUDENCIA,4.489414704352328
637,O,1.2846318901855864
639,O,1.2846318901855864
640,O,1.2846318901855864
641,B-TEMPO,5.805356574469227
642,O,1.2846318901855864
644,O,1.2846318901855864
645,O,1.2846318901855864
646,O,1.2846318901855864
647,O,1.2846318901855864
648,O,1.2846318901855864
650,B-LEGISLACAO,5.059286992454939
651,I-LEGISLACAO,3.34057869211184
652,O,1.2846318901855864
653,O,1.2846318901855864
654,B-TEMPO,5.805356574469227
655,I-TEMPO,4.961169136496416
656,I-TEMPO,4.961169136496416
657,I-TEMPO,4.961169136496416
658,I-TEMPO,4.961169136496416
659,O,1.2846318901855864
661,O,1.2846318901855864
662,O,1.2846318901855864
664,O,1.2846318901855864
665,O,1.2846318901855864
666,O,1.2846318901855864
667,B-LEGISLACAO,5.059286992454939
668,I-LEGISLACAO,3.34057869211184
669,I-LEGISLACAO,3.34057869211184
670,I-LEGISLACAO,3.34057869211184
671,I-LEGISLACAO,3.34057869211184
672,O,1.2846318901855864
674,O,1.2846318901855864
675,O,1.2846318901855864
676,O,1.2846318901855864
677,O,1.2846318901855864
679,O,1.2846318901855864
680,O,1.2846318901855864
681,O,1.2846318901855864
682,O,1.2846318901855864
683,O,1.2846318901855864
685,O,1.2846318901855864
686,O,1.2846318901855864
687,B-LEGISLACAO,5.059286992454939
688,I-LEGISLACAO,3.34057869211184
689,I-LEGISLACAO,3.34057869211184
690,I-LEGISLACAO,3.34057869211184
691,I-LEGISLACAO,3.34057869211184
692,I-LEGISLACAO,3.34057869211184
693,I-LEGISLACAO,3.34057869211184
694,I-LEGISLACAO,3.34057869211184
695,I-LEGISLACAO,3.34057869211184
696,I-LEGISLACAO,3.34057869211184
697,I-LEGISLACAO,3.34057869211184
698,I-LEGISLACAO,3.34057869211184
699,I-LEGISLACAO,3.34057869211184
700,I-LEGISLACAO,3.34057869211184
701,I-LEGISLACAO,3.34057869211184
702,I-LEGISLACAO,3.34057869211184
703,I-LEGISLACAO,3.34057869211184
704,I-LEGISLACAO,3.34057869211184
705,I-LEGISLACAO,3.34057869211184
706,I-LEGISLACAO,3.34057869211184
707,I-LEGISLACAO,3.34057869211184
708,I-LEGISLACAO,3.34057869211184
709,I-LEGISLACAO,3.34057869211184
710,I-LEGISLACAO,3.34057869211184
711,O,1.2846318901855864
713,O,1.2846318901855864
714,O,1.2846318901855864
715,O,1.2846318901855864
716,O,1.2846318901855864
718,B-ORGANIZACAO,5.599757332805926
719,I-ORGANIZACAO,5.28372003459902
720,O,1.2846318901855864
722,B-JURISPRUDENCIA,5.556460527052602
723,I-JURISPRUDENCIA,4.489414704352328
724,O,1.2846318901855864
726,O,1.2846318901855864
727,O,1.2846318901855864
728,B-TEMPO,5.805356574469227
729,O,1.2846318901855864
731,O,1.2846318901855864
732,O,1.2846318901855864
733,O,1.2846318901855864
734,O,1.2846318901855864
736,B-LEGISLACAO,5.059286992454939
737,I-LEGISLACAO,3.34057869211184
738,I-LEGISLACAO,3.34057869211184
739,O,1.2846318901855864
740,B-LEGISLACAO,5.059286992454939
741,O,1.2846318901855864
743,O,1.2846318901855864
744,O,1.2846318901855864
745,O,1.2846318901855864
747,O,1.2846318901855864
748,O,1.2846318901855864
749,O,1.2846318901855864
751,O,1.2846318901855864
752,O,1.2846318901855864
753,O,1.2846318901855864
755,O,1.2846318901855864
756,O,1.2846318901855864
757,O,1.2846318901855864
759,O,1.2846318901855864
760,O,1.2846318901855864
761,O,1.2846318901855864
763,O,1.2846318901855864
764,O,1.2846318901855864
766,O,1.2846318901855864
767,O,1.2846318901855864
769,O,1.2846318901855864
770,O,1.2846318901855864
772,O,1.2846318901855864
773,O,1.2846318901855864
774,O,1.2846318901855864
775,O,1.2846318901855864
776,O,1.2846318901855864
778,B-LEGISLACAO,5.059286992454939
779,I-LEGISLACAO,3.34057869211184
780,I-LEGISLACAO,3.34057869211184
781,I-LEGISLACAO,3.34057869211184
782,I-LEGISLACAO,3.34057869211184
783,O,1.2846318901855864
784,O,1.2846318901855864
785,B-TEMPO,5.805356574469227
786,O,1.2846318901855864
788,O,1.2846318901855864
789,O,1.2846318901855864
790,O,1.2846318901855864
791,O,1.2846318901855864
792,O,1.2846318901855864
794,O,1.2846318901855864
795,O,1.2846318901855864
796,O,1.2846318901855864
797,O,1.2846318901855864
799,O,1.2846318901855864
800,O,1.2846318901855864
801,O,1.2846318901855864
803,O,1.2846318901855864
804,O,1.2846318901855864
805,O,1.2846318901855864
807,O,1.2846318901855864
808,O,1.2846318901855864
809,O,1.2846318901855864
810,O,1.2846318901855864
812,O,1.2846318901855864
813,O,1.2846318901855864
814,O,1.2846318901855864
815,O,1.2846318901855864
817,O,1.2846318901855864
818,O,1.2846318901855864
819,O,1.2846318901855864
820,O,1.2846318901855864
822,B-LEGISLACAO,5.059286992454939
823,I-LEGISLACAO,3.34057869211184
824,I-LEGISLACAO,3.34057869211184
825,O,1.2846318901855864
827,O,1.2846318901855864
828,O,1.2846318901855864
829,O,1.2846318901855864
830,O,1.2846318901855864
831,O,1.2846318901855864
833,O,1.2846318901855864
834,O,1.2846318901855864
835,O,1.2846318901855864
837,O,1.2846318901855864
838,O,1.2846318901855864
839,O,1.2846318901855864
841,O,1.2846318901855864
842,O,1.2846318901855864
843,O,1.2846318901855864
844,O,1.2846318901855864
845,O,1.2846318901855864
847,O,1.2846318901855864
848,O,1.2846318901855864
849,B-LEGISLACAO,5.059286992454939
850,I-LEGISLACAO,3.34057869211184
851,I-LEGISLACAO,3.34057869211184
852,I-LEGISLACAO,3.34057869211184
853,I-LEGISLACAO,3.34057869211184
854,I-LEGISLACAO,3.34057869211184
855,I-LEGISLACAO,3.34057869211184
856,I-LEGISLACAO,3.34057869211184
857,I-LEGISLACAO,3.34057869211184
858,I-LEGISLACAO,3.34057869211184
859,I-LEGISLACAO,3.34057869211184
860,I-LEGISLACAO,3.34057869211184
861,I-LEGISLACAO,3.34057869211184
862,I-LEGISLACAO,3.34057869211184
863,I-LEGISLACAO,3.34057869211184
864,I-LEGISLACAO,3.34057869211184
865,I-LEGISLACAO,3.34057869211184
866,I-LEGISLACAO,3.34057869211184
867,I-LEGISLACAO,3.34057869211184
868,I-LEGISLACAO,3.34057869211184
869,I-LEGISLACAO,3.34057869211184
870,I-LEGISLACAO,3.34057869211184
871,I-LEGISLACAO,3.34057869211184
872,I-LEGISLACAO,3.34057869211184
873,I-LEGISLACAO,3.34057869211184
874,I-LEGISLACAO,3.34057869211184
875,I-LEGISLACAO,3.34057869211184
876,I-LEGISLACAO,3.34057869211184
877,O,1.2846318901855864
879,O,1.2846318901855864
880,O,1.2846318901855864
882,O,1.2846318901855864
883,O,1.2846318901855864
885,O,1.2846318901855864
886,O,1.2846318901855864
888,O,1.2846318901855864
889,O,1.2846318901855864
891,B-LEGISLACAO,5.059286992454939
892,I-LEGISLACAO,3.34057869211184
893,I-LEGISLACAO,3.34057869211184
894,O,1.2846318901855864
895,O,1.2846318901855864
896,B-LEGISLACAO,5.059286992454939
897,I-LEGISLACAO,3.34057869211184
898,I-LEGISLACAO,3.34057869211184
899,I-LEGISLACAO,3.34057869211184
900,I-LEGISLACAO,3.34057869211184
901,I-LEGISLACAO,3.34057869211184
902,I-LEGISLACAO,3.34057869211184
903,I-LEGISLACAO,3.34057869211184
904,I-LEGISLACAO,3.34057869211184
905,I-LEGISLACAO,3.34057869211184
906,I-LEGISLACAO,3.34057869211184
907,I-LEGISLACAO,3.34057869211184
908,I-LEGISLACAO,3.34057869211184
909,I-LEGISLACAO,3.34057869211184
910,I-LEGISLACAO,3.34057869211184
911,I-LEGISLACAO,3.34057869211184
912,I-LEGISLACAO,3.34057869211184
913,I-LEGISLACAO,3.34057869211184
914,I-LEGISLACAO,3.34057869211184
915,I-LEGISLACAO,3.34057869211184
916,I-LEGISLACAO,3.34057869211184
917,I-LEGISLACAO,3.34057869211184
918,I-LEGISLACAO,3.34057869211184
919,I-LEGISLACAO,3.34057869211184
920,I-LEGISLACAO,3.34057869211184
921,I-LEGISLACAO,3.34057869211184
922,I-LEGISLACAO,3.34057869211184
923,O,1.2846318901855864
925,O,1.2846318901855864
926,O,1.2846318901855864
928,O,1.2846318901855864
929,O,1.2846318901855864
930,O,1.2846318901855864
931,O,1.2846318901855864
933,O,1.2846318901855864
934,O,1.2846318901855864
935,B-LEGISLACAO,5.059286992454939
936,I-LEGISLACAO,3.34057869211184
937,I-LEGISLACAO,3.34057869211184
938,I-LEGISLACAO,3.34057869211184
939,I-LEGISLACAO,3.34057869211184
940,I-LEGISLACAO,3.34057869211184
941,I-LEGISLACAO,3.34057869211184
942,I-LEGISLACAO,3.34057869211184
943,I-LEGISLACAO,3.34057869211184
944,I-LEGISLACAO,3.34057869211184
945,I-LEGISLACAO,3.34057869211184
946,I-LEGISLACAO,3.34057869211184
947,I-LEGISLACAO,3.34057869211184
948,I-LEGISLACAO,3.34057869211184
949,I-LEGISLACAO,3.34057869211184
950,I-LEGISLACAO,3.34057869211184
951,I-LEGISLACAO,3.34057869211184
952,I-LEGISLACAO,3.34057869211184
953,I-LEGISLACAO,3.34057869211184
954,I-LEGISLACAO,3.34057869211184
955,I-LEGISLACAO,3.34057869211184
956,I-LEGISLACAO,3.34057869211184
957,I-LEGISLACAO,3.34057869211184
958,I-LEGISLACAO,3.34057869211184
959,I-LEGISLACAO,3.34057869211184
960,I-LEGISLACAO,3.34057869211184
961,I-LEGISLACAO,3.34057869211184
962,O,1.2846318901855864
964,O,1.2846318901855864
965,O,1.2846318901855864
966,O,1.2846318901855864
967,O,1.2846318901855864
969,O,1.2846318901855864
970,O,1.2846318901855864
971,B-PESSOA,5.599757332805926
972,I-PESSOA,4.678170913357061
973,I-PESSOA,4.678170913357061
974,I-PESSOA,4.678170913357061
975,O,1.2846318901855864
976,O,1.2846318901855864
978,O,1.2846318901855864
979,O,1.2846318901855864
981,O,1.2846318901855864
982,O,1.2846318901855864
984,O,1.2846318901855864
985,O,1.2846318901855864
987,B-LEGISLACAO,5.059286992454939
988,I-LEGISLACAO,3.34057869211184
989,I-LEGISLACAO,3.34057869211184
990,I-LEGISLACAO,3.34057869211184
991,O,1.2846318901855864
993,O,1.2846318901855864
994,O,1.2846318901855864
996,O,1.2846318901855864
997,O,1.2846318901855864
998,O,1.2846318901855864
1000,O,1.2846318901855864
1001,O,1.2846318901855864
1003,O,1.2846318901855864
1004,O,1.2846318901855864
1005,O,1.2846318901855864
1007,O,1.2846318901855864
1008,O,1.2846318901855864
1009,O,1.2846318901855864
1011,O,1.2846318901855864
1012,O,1.2846318901855864
1013,O,1.2846318901855864
1014,O,1.2846318901855864
1016,O,1.2846318901855864
1017,O,1.2846318901855864
1019,O,1.2846318901855864
1020,O,1.2846318901855864
1021,O,1.2846318901855864
1022,O,1.2846318901855864
1024,O,1.2846318901855864
1025,O,1.2846318901855864
1026,O,1.2846318901855864
1027,O,1.2846318901855864
1029,O,1.2846318901855864
1030,O,1.2846318901855864
1031,B-JURISPRUDENCIA,5.556460527052602
1032,I-JURISPRUDENCIA,4.489414704352328
1033,I-JURISPRUDENCIA,4.489414704352328
1034,I-JURISPRUDENCIA,4.489414704352328
1035,I-JURISPRUDENCIA,4.489414704352328
1036,I-JURISPRUDENCIA,4.489414704352328
1037,O,1.2846318901855864
1039,O,1.2846318901855864
1040,O,1.2846318901855864
1041,O,1.2846318901855864
1042,O,1.2846318901855864
1043,B-LOCAL,6.3568532379661455
1044,I-LOCAL,7.191650935589117
1045,O,1.2846318901855864
1047,O,1.2846318901855864
1048,O,1.2846318901855864
1049,O,1.2846318901855864
1050,O,1.2846318901855864
1052,O,1.2846318901855864
1053,O,1.2846318901855864
1054,O,1.2846318901855864
1056,O,1.2846318901855864
1057,O,1.2846318901855864
1059,O,1.2846318901855864
1060,O,1.2846318901855864
1062,O,1.2846318901855864
1063,O,1.2846318901855864
1064,O,1.2846318901855864
1065,O,1.2846318901855864
1066,O,1.2846318901855864
1068,O,1.2846318901855864
1069,O,1.2846318901855864
1071,O,1.2846318901855864
1072,O,1.2846318901855864
1074,O,1.2846318901855864
1075,O,1.2846318901855864
1076,O,1.2846318901855864
1077,O,1.2846318901855864
1079,O,1.2846318901855864
1080,O,1.2846318901855864
1081,O,1.2846318901855864
1082,O,1.2846318901855864
1083,O,1.2846318901855864
1085,O,1.2846318901855864
1086,O,1.2846318901855864
1087,O,1.2846318901855864
1088,O,1.2846318901855864
1089,O,1.2846318901855864
1091,O,1.2846318901855864
1092,O,1.2846318901855864
1094,B-LOCAL,6.3568532379661455
1095,I-LOCAL,7.191650935589117
1096,I-LOCAL,7.191650935589117
1097,I-LOCAL,7.191650935589117
1098,O,1.2846318901855864
1099,B-TEMPO,5.805356574469227
1100,I-TEMPO,4.961169136496416
1101,I-TEMPO,4.961169136496416
1102,I-TEMPO,4.961169136496416
1103,I-TEMPO,4.961169136496416
1104,O,1.2846318901855864
1106,O,1.2846318901855864
1107,O,1.2846318901855864
1108,O,1.2846318901855864
1109,O,1.2846318901855864
1110,O,1.2846318901855864
1112,O,1.2846318901855864
1113,O,1.2846318901855864
1114,O,1.2846318901855864
1115,O,1.2846318901855864
1117,O,1.2846318901855864
1118,O,1.2846318901855864
1119,O,1.2846318901855864
1120,B-ORGANIZACAO,5.599757332805926
1121,I-ORGANIZACAO,5.28372003459902
1122,O,1.2846318901855864
1124,O,1.2846318901855864
1125,O,1.2846318901855864
1126,O,1.2846318901855864
1127,O,1.2846318901855864
1129,O,1.2846318901855864
1130,O,1.2846318901855864
1131,O,1.2846318901855864
1132,O,1.2846318901855864
1134,O,1.2846318901855864
1135,O,1.2846318901855864
1136,O,1.2846318901855864
1137,O,1.2846318901855864
1139,O,1.2846318901855864
1140,O,1.2846318901855864
1142,O,1.2846318901855864
1143,O,1.2846318901855864
1145,O,1.2846318901855864
1146,O,1.2846318901855864
1148,O,1.2846318901855864
1149,O,1.2846318901855864
1150,O,1.2846318901855864
1151,O,1.2846318901855864
1152,O,1.2846318901855864
1154,O,1.2846318901855864
1155,O,1.2846318901855864
1156,O,1.2846318901855864
1157,O,1.2846318901855864
1158,O,1.2846318901855864
1160,O,1.2846318901855864
